Año,Trimestre,Provincia,Velocidad,Accesos,Velocidad_bins
2022,2,CÓRDOBA,3.5,6,"(0, 400]"
2022,2,CÓRDOBA,4.0,4897,"(0, 400]"
2022,2,CÓRDOBA,4.5,13430,"(0, 400]"
2022,2,CÓRDOBA,6.0,7973,"(0, 400]"
2022,2,CÓRDOBA,6.4,82447,"(0, 400]"
2022,2,CÓRDOBA,7.0,13,"(0, 400]"
2022,2,CÓRDOBA,7.5,2575,"(0, 400]"
2022,2,CÓRDOBA,9.0,12207,"(0, 400]"
2022,2,CÓRDOBA,10.0,2198,"(0, 400]"
2022,2,CÓRDOBA,10.1,103492,"(0, 400]"
2022,2,CÓRDOBA,12.0,88,"(0, 400]"
2022,2,CÓRDOBA,12.3,15687,"(0, 400]"
2022,2,CÓRDOBA,14.0,35,"(0, 400]"
2022,2,CÓRDOBA,15.0,10,"(0, 400]"
2022,2,CÓRDOBA,16.0,24663,"(0, 400]"
2022,2,CÓRDOBA,17.0,134,"(0, 400]"
2022,2,CÓRDOBA,19.0,3396,"(0, 400]"
2022,2,CÓRDOBA,20.5,27910,"(0, 400]"
2022,2,CÓRDOBA,25.0,2,"(0, 400]"
2022,2,CÓRDOBA,25.1,23571,"(0, 400]"
2022,2,CÓRDOBA,25.11,5,"(0, 400]"
2022,2,CÓRDOBA,25.5,1,"(0, 400]"
2022,2,CÓRDOBA,26.0,35,"(0, 400]"
2022,2,CÓRDOBA,31.0,5158,"(0, 400]"
2022,2,CÓRDOBA,36.0,8,"(0, 400]"
2022,2,CÓRDOBA,41.0,485,"(0, 400]"
2022,2,CÓRDOBA,50.1,360907,"(0, 400]"
2022,2,CÓRDOBA,61.0,5081,"(0, 400]"
2022,2,CÓRDOBA,71.0,2,"(0, 400]"
2022,2,CÓRDOBA,77.0,12,"(0, 400]"
2022,2,CÓRDOBA,100.1,220478,"(0, 400]"
2022,2,CÓRDOBA,122.0,223,"(0, 400]"
2022,2,CÓRDOBA,145.0,1,"(0, 400]"
2022,2,CÓRDOBA,155.0,16,"(0, 400]"
2022,2,CÓRDOBA,203.0,289,"(0, 400]"
2022,2,CÓRDOBA,234.0,1,"(0, 400]"
2022,2,CÓRDOBA,320.0,31268,"(0, 400]"
2022,2,CÓRDOBA,450.0,53,"(400, 800]"
2022,2,CÓRDOBA,520.0,21,"(400, 800]"
2022,2,CÓRDOBA,768.0,1,"(400, 800]"
2022,2,CÓRDOBA,900.0,1,"(800, 1200]"
2022,2,CÓRDOBA,1024.0,426,"(800, 1200]"
2022,2,CORRIENTES,0.256,7107,"(0, 400]"
2022,2,CORRIENTES,0.512,10,"(0, 400]"
2022,2,CORRIENTES,0.75,57,"(0, 400]"
2022,2,CORRIENTES,1.0,118,"(0, 400]"
2022,2,CORRIENTES,1.2,3819,"(0, 400]"
2022,2,CORRIENTES,2.2,2959,"(0, 400]"
2022,2,CORRIENTES,3.2,7270,"(0, 400]"
2022,2,CORRIENTES,4.0,480,"(0, 400]"
2022,2,CORRIENTES,4.5,1688,"(0, 400]"
2022,2,CORRIENTES,6.0,1570,"(0, 400]"
2022,2,CORRIENTES,6.4,10286,"(0, 400]"
2022,2,CORRIENTES,9.0,2921,"(0, 400]"
2022,2,CORRIENTES,10.1,21921,"(0, 400]"
2022,2,CORRIENTES,12.3,171,"(0, 400]"
2022,2,CORRIENTES,16.0,1691,"(0, 400]"
2022,2,CORRIENTES,17.0,1108,"(0, 400]"
2022,2,CORRIENTES,19.0,201,"(0, 400]"
2022,2,CORRIENTES,20.5,4830,"(0, 400]"
2022,2,CORRIENTES,25.1,1235,"(0, 400]"
2022,2,CORRIENTES,31.0,20498,"(0, 400]"
2022,2,CORRIENTES,34.0,1,"(0, 400]"
2022,2,CORRIENTES,50.1,28844,"(0, 400]"
2022,2,CORRIENTES,100.1,22570,"(0, 400]"
2022,2,CORRIENTES,320.0,3589,"(0, 400]"
2022,2,CORRIENTES,1024.0,53,"(800, 1200]"
2022,2,ENTRE RÍOS,0.256,16759,"(0, 400]"
2022,2,ENTRE RÍOS,0.375,1,"(0, 400]"
2022,2,ENTRE RÍOS,0.512,20,"(0, 400]"
2022,2,ENTRE RÍOS,0.75,86,"(0, 400]"
2022,2,ENTRE RÍOS,1.0,113,"(0, 400]"
2022,2,ENTRE RÍOS,1.2,5543,"(0, 400]"
2022,2,ENTRE RÍOS,2.2,4659,"(0, 400]"
2022,2,ENTRE RÍOS,3.2,11198,"(0, 400]"
2022,2,ENTRE RÍOS,4.0,390,"(0, 400]"
2022,2,ENTRE RÍOS,4.5,2393,"(0, 400]"
2022,2,ENTRE RÍOS,6.0,5012,"(0, 400]"
2022,2,ENTRE RÍOS,6.4,24985,"(0, 400]"
2022,2,ENTRE RÍOS,7.5,1117,"(0, 400]"
2022,2,ENTRE RÍOS,9.0,1541,"(0, 400]"
2022,2,ENTRE RÍOS,10.0,3,"(0, 400]"
2022,2,ENTRE RÍOS,10.1,45896,"(0, 400]"
2022,2,ENTRE RÍOS,12.3,4337,"(0, 400]"
2022,2,ENTRE RÍOS,16.0,3636,"(0, 400]"
2022,2,ENTRE RÍOS,17.0,1,"(0, 400]"
2022,2,ENTRE RÍOS,19.0,719,"(0, 400]"
2022,2,ENTRE RÍOS,20.5,9819,"(0, 400]"
2022,2,ENTRE RÍOS,25.1,3378,"(0, 400]"
2022,2,ENTRE RÍOS,31.0,28995,"(0, 400]"
2022,2,ENTRE RÍOS,50.1,56221,"(0, 400]"
2022,2,ENTRE RÍOS,100.1,37479,"(0, 400]"
2022,2,ENTRE RÍOS,155.0,1,"(0, 400]"
2022,2,ENTRE RÍOS,320.0,4973,"(0, 400]"
2022,2,ENTRE RÍOS,1024.0,77,"(800, 1200]"
2022,2,FORMOSA,0.256,590,"(0, 400]"
2022,2,FORMOSA,0.512,49,"(0, 400]"
2022,2,FORMOSA,0.75,48,"(0, 400]"
2022,2,FORMOSA,1.2,407,"(0, 400]"
2022,2,FORMOSA,2.2,1896,"(0, 400]"
2022,2,FORMOSA,3.2,9891,"(0, 400]"
2022,2,FORMOSA,4.5,3289,"(0, 400]"
2022,2,FORMOSA,6.0,3085,"(0, 400]"
2022,2,FORMOSA,6.4,5673,"(0, 400]"
2022,2,FORMOSA,7.5,26,"(0, 400]"
2022,2,FORMOSA,9.0,88,"(0, 400]"
2022,2,FORMOSA,10.1,19592,"(0, 400]"
2022,2,FORMOSA,12.3,326,"(0, 400]"
2022,2,FORMOSA,16.0,538,"(0, 400]"
2022,2,FORMOSA,19.0,195,"(0, 400]"
2022,2,FORMOSA,20.5,5271,"(0, 400]"
2022,2,FORMOSA,25.1,317,"(0, 400]"
2022,2,FORMOSA,31.0,278,"(0, 400]"
2022,2,FORMOSA,36.0,5,"(0, 400]"
2022,2,FORMOSA,41.0,16,"(0, 400]"
2022,2,FORMOSA,50.1,7583,"(0, 400]"
2022,2,FORMOSA,100.1,7608,"(0, 400]"
2022,2,FORMOSA,320.0,1094,"(0, 400]"
2022,2,FORMOSA,1024.0,16,"(800, 1200]"
2022,2,JUJUY,0.256,2453,"(0, 400]"
2022,2,JUJUY,0.512,26,"(0, 400]"
2022,2,JUJUY,0.75,32,"(0, 400]"
2022,2,JUJUY,1.2,1829,"(0, 400]"
2022,2,JUJUY,2.2,1637,"(0, 400]"
2022,2,JUJUY,3.2,5370,"(0, 400]"
2022,2,JUJUY,4.5,2855,"(0, 400]"
2022,2,JUJUY,6.0,4736,"(0, 400]"
2022,2,JUJUY,6.4,4860,"(0, 400]"
2022,2,JUJUY,7.5,10,"(0, 400]"
2022,2,JUJUY,9.0,999,"(0, 400]"
2022,2,JUJUY,10.1,14781,"(0, 400]"
2022,2,JUJUY,12.3,23223,"(0, 400]"
2022,2,JUJUY,16.0,520,"(0, 400]"
2022,2,JUJUY,19.0,4,"(0, 400]"
2022,2,JUJUY,20.5,14039,"(0, 400]"
2022,2,JUJUY,25.1,361,"(0, 400]"
2022,2,JUJUY,27.0,26,"(0, 400]"
2022,2,JUJUY,31.0,162,"(0, 400]"
2022,2,JUJUY,50.1,29231,"(0, 400]"
2022,2,JUJUY,86.0,1,"(0, 400]"
2022,2,JUJUY,100.1,7308,"(0, 400]"
2022,2,JUJUY,203.0,1,"(0, 400]"
2022,2,JUJUY,320.0,644,"(0, 400]"
2022,2,JUJUY,520.0,200,"(400, 800]"
2022,2,JUJUY,1024.0,6,"(800, 1200]"
2022,2,LA PAMPA,0.256,3012,"(0, 400]"
2022,2,LA PAMPA,0.375,1,"(0, 400]"
2022,2,LA PAMPA,0.512,6,"(0, 400]"
2022,2,LA PAMPA,0.75,61,"(0, 400]"
2022,2,LA PAMPA,1.0,143,"(0, 400]"
2022,2,LA PAMPA,1.2,1744,"(0, 400]"
2022,2,LA PAMPA,2.0,185,"(0, 400]"
2022,2,LA PAMPA,2.2,3758,"(0, 400]"
2022,2,LA PAMPA,3.2,7920,"(0, 400]"
2022,2,LA PAMPA,4.0,2327,"(0, 400]"
2022,2,LA PAMPA,4.5,3412,"(0, 400]"
2022,2,LA PAMPA,6.0,2420,"(0, 400]"
2022,2,LA PAMPA,6.4,42524,"(0, 400]"
2022,2,LA PAMPA,7.5,118,"(0, 400]"
2022,2,LA PAMPA,9.0,1719,"(0, 400]"
2022,2,LA PAMPA,10.1,8005,"(0, 400]"
2022,2,LA PAMPA,12.3,27,"(0, 400]"
2022,2,LA PAMPA,16.0,6958,"(0, 400]"
2022,2,LA PAMPA,20.5,4815,"(0, 400]"
2022,2,LA PAMPA,25.1,72,"(0, 400]"
2022,2,LA PAMPA,31.0,5178,"(0, 400]"
2022,2,LA PAMPA,36.0,1,"(0, 400]"
2022,2,LA PAMPA,50.1,14926,"(0, 400]"
2022,2,LA PAMPA,61.0,63,"(0, 400]"
2022,2,LA PAMPA,100.1,2069,"(0, 400]"
2022,2,LA PAMPA,120.0,3,"(0, 400]"
2022,2,LA PAMPA,122.0,36,"(0, 400]"
2022,2,LA PAMPA,320.0,24,"(0, 400]"
2022,2,LA RIOJA,0.512,9,"(0, 400]"
2022,2,LA RIOJA,0.75,9,"(0, 400]"
2022,2,LA RIOJA,1.2,728,"(0, 400]"
2022,2,LA RIOJA,2.2,8,"(0, 400]"
2022,2,LA RIOJA,3.2,899,"(0, 400]"
2022,2,LA RIOJA,4.5,2,"(0, 400]"
2022,2,LA RIOJA,6.0,162,"(0, 400]"
2022,2,LA RIOJA,6.4,2108,"(0, 400]"
2022,2,LA RIOJA,7.5,1,"(0, 400]"
2022,2,LA RIOJA,9.0,85,"(0, 400]"
2022,2,LA RIOJA,10.1,3804,"(0, 400]"
2022,2,LA RIOJA,12.0,22,"(0, 400]"
2022,2,LA RIOJA,12.3,15641,"(0, 400]"
2022,2,LA RIOJA,16.0,487,"(0, 400]"
2022,2,LA RIOJA,20.5,7664,"(0, 400]"
2022,2,LA RIOJA,25.0,705,"(0, 400]"
2022,2,LA RIOJA,25.1,266,"(0, 400]"
2022,2,LA RIOJA,31.0,4512,"(0, 400]"
2022,2,LA RIOJA,50.1,36890,"(0, 400]"
2022,2,LA RIOJA,100.1,11417,"(0, 400]"
2022,2,LA RIOJA,203.0,137,"(0, 400]"
2022,2,LA RIOJA,320.0,473,"(0, 400]"
2022,2,LA RIOJA,1024.0,1,"(800, 1200]"
2022,2,MENDOZA,0.256,3940,"(0, 400]"
2022,2,MENDOZA,0.375,1,"(0, 400]"
2022,2,MENDOZA,0.512,86,"(0, 400]"
2022,2,MENDOZA,0.75,16,"(0, 400]"
2022,2,MENDOZA,1.0,737,"(0, 400]"
2022,2,MENDOZA,1.2,2217,"(0, 400]"
2022,2,MENDOZA,2.0,1348,"(0, 400]"
2022,2,MENDOZA,2.2,3359,"(0, 400]"
2022,2,MENDOZA,3.2,4988,"(0, 400]"
2022,2,MENDOZA,4.0,10699,"(0, 400]"
2022,2,MENDOZA,4.5,1640,"(0, 400]"
2022,2,MENDOZA,6.0,892,"(0, 400]"
2022,2,MENDOZA,6.4,22035,"(0, 400]"
2022,2,MENDOZA,7.5,1582,"(0, 400]"
2022,2,MENDOZA,9.0,10780,"(0, 400]"
2022,2,MENDOZA,10.0,1629,"(0, 400]"
2022,2,MENDOZA,10.1,8566,"(0, 400]"
2022,2,MENDOZA,12.3,36586,"(0, 400]"
2022,2,MENDOZA,16.0,19422,"(0, 400]"
2022,2,MENDOZA,20.5,8130,"(0, 400]"
2022,2,MENDOZA,25.0,11992,"(0, 400]"
2022,2,MENDOZA,25.1,143,"(0, 400]"
2022,2,MENDOZA,31.0,53578,"(0, 400]"
2022,2,MENDOZA,37.0,63,"(0, 400]"
2022,2,MENDOZA,41.0,37,"(0, 400]"
2022,2,MENDOZA,46.0,1,"(0, 400]"
2022,2,MENDOZA,50.1,58158,"(0, 400]"
2022,2,MENDOZA,61.0,2,"(0, 400]"
2022,2,MENDOZA,71.0,2,"(0, 400]"
2022,2,MENDOZA,77.0,1,"(0, 400]"
2022,2,MENDOZA,91.0,1,"(0, 400]"
2022,2,MENDOZA,100.1,14986,"(0, 400]"
2022,2,MENDOZA,203.0,16,"(0, 400]"
2022,2,MENDOZA,320.0,1925,"(0, 400]"
2022,2,MENDOZA,450.0,1,"(400, 800]"
2022,2,MENDOZA,512.0,1,"(400, 800]"
2022,2,MENDOZA,1024.0,2,"(800, 1200]"
2022,2,MISIONES,0.256,8350,"(0, 400]"
2022,2,MISIONES,0.512,47,"(0, 400]"
2022,2,MISIONES,0.75,4,"(0, 400]"
2022,2,MISIONES,1.2,3808,"(0, 400]"
2022,2,MISIONES,2.2,11079,"(0, 400]"
2022,2,MISIONES,3.2,5407,"(0, 400]"
2022,2,MISIONES,4.0,4,"(0, 400]"
2022,2,MISIONES,4.5,1622,"(0, 400]"
2022,2,MISIONES,6.0,6237,"(0, 400]"
2022,2,MISIONES,6.4,12905,"(0, 400]"
2022,2,MISIONES,7.5,585,"(0, 400]"
2022,2,MISIONES,9.0,48,"(0, 400]"
2022,2,MISIONES,10.0,6,"(0, 400]"
2022,2,MISIONES,10.1,21073,"(0, 400]"
2022,2,MISIONES,12.0,4,"(0, 400]"
2022,2,MISIONES,12.3,177,"(0, 400]"
2022,2,MISIONES,15.0,1,"(0, 400]"
2022,2,MISIONES,16.0,3272,"(0, 400]"
2022,2,MISIONES,17.0,1,"(0, 400]"
2022,2,MISIONES,19.0,246,"(0, 400]"
2022,2,MISIONES,20.5,9073,"(0, 400]"
2022,2,MISIONES,25.1,979,"(0, 400]"
2022,2,MISIONES,31.0,18797,"(0, 400]"
2022,2,MISIONES,41.0,71,"(0, 400]"
2022,2,MISIONES,46.0,264,"(0, 400]"
2022,2,MISIONES,50.1,39048,"(0, 400]"
2022,2,MISIONES,61.0,19,"(0, 400]"
2022,2,MISIONES,77.0,553,"(0, 400]"
2022,2,MISIONES,100.1,27583,"(0, 400]"
2022,2,MISIONES,203.0,3852,"(0, 400]"
2022,2,MISIONES,320.0,3648,"(0, 400]"
2022,2,MISIONES,1024.0,50,"(800, 1200]"
2022,2,NEUQUÉN,0.256,18717,"(0, 400]"
2022,2,NEUQUÉN,0.512,62,"(0, 400]"
2022,2,NEUQUÉN,0.75,72,"(0, 400]"
2022,2,NEUQUÉN,1.0,458,"(0, 400]"
2022,2,NEUQUÉN,1.2,541,"(0, 400]"
2022,2,NEUQUÉN,2.2,1561,"(0, 400]"
2022,2,NEUQUÉN,3.2,6881,"(0, 400]"
2022,2,NEUQUÉN,4.0,10737,"(0, 400]"
2022,2,NEUQUÉN,4.5,1464,"(0, 400]"
2022,2,NEUQUÉN,6.0,9295,"(0, 400]"
2022,2,NEUQUÉN,6.4,8888,"(0, 400]"
2022,2,NEUQUÉN,7.5,276,"(0, 400]"
2022,2,NEUQUÉN,9.0,7418,"(0, 400]"
2022,2,NEUQUÉN,10.1,7372,"(0, 400]"
2022,2,NEUQUÉN,12.3,1198,"(0, 400]"
2022,2,NEUQUÉN,15.0,1,"(0, 400]"
2022,2,NEUQUÉN,16.0,4702,"(0, 400]"
2022,2,NEUQUÉN,19.0,765,"(0, 400]"
2022,2,NEUQUÉN,20.5,2539,"(0, 400]"
2022,2,NEUQUÉN,25.1,1572,"(0, 400]"
2022,2,NEUQUÉN,31.0,12119,"(0, 400]"
2022,2,NEUQUÉN,41.0,57,"(0, 400]"
2022,2,NEUQUÉN,50.1,35827,"(0, 400]"
2022,2,NEUQUÉN,65.0,4,"(0, 400]"
2022,2,NEUQUÉN,100.1,24168,"(0, 400]"
2022,2,NEUQUÉN,155.0,142,"(0, 400]"
2022,2,NEUQUÉN,203.0,54,"(0, 400]"
2022,2,NEUQUÉN,320.0,5016,"(0, 400]"
2022,2,NEUQUÉN,1024.0,62,"(800, 1200]"
2022,2,RÍO NEGRO,0.256,24270,"(0, 400]"
2022,2,RÍO NEGRO,0.512,36,"(0, 400]"
2022,2,RÍO NEGRO,0.75,75,"(0, 400]"
2022,2,RÍO NEGRO,1.0,501,"(0, 400]"
2022,2,RÍO NEGRO,1.2,726,"(0, 400]"
2022,2,RÍO NEGRO,2.2,2935,"(0, 400]"
2022,2,RÍO NEGRO,3.2,6758,"(0, 400]"
2022,2,RÍO NEGRO,4.0,7796,"(0, 400]"
2022,2,RÍO NEGRO,4.5,2944,"(0, 400]"
2022,2,RÍO NEGRO,6.0,1900,"(0, 400]"
2022,2,RÍO NEGRO,6.4,11031,"(0, 400]"
2022,2,RÍO NEGRO,9.0,9421,"(0, 400]"
2022,2,RÍO NEGRO,10.0,4,"(0, 400]"
2022,2,RÍO NEGRO,10.1,8513,"(0, 400]"
2022,2,RÍO NEGRO,12.0,18,"(0, 400]"
2022,2,RÍO NEGRO,12.3,10313,"(0, 400]"
2022,2,RÍO NEGRO,16.0,9226,"(0, 400]"
2022,2,RÍO NEGRO,19.0,586,"(0, 400]"
2022,2,RÍO NEGRO,20.5,7025,"(0, 400]"
2022,2,RÍO NEGRO,25.1,2815,"(0, 400]"
2022,2,RÍO NEGRO,31.0,16128,"(0, 400]"
2022,2,RÍO NEGRO,41.0,126,"(0, 400]"
2022,2,RÍO NEGRO,50.1,19508,"(0, 400]"
2022,2,RÍO NEGRO,61.0,104,"(0, 400]"
2022,2,RÍO NEGRO,81.0,60,"(0, 400]"
2022,2,RÍO NEGRO,100.1,14538,"(0, 400]"
2022,2,RÍO NEGRO,120.0,1,"(0, 400]"
2022,2,RÍO NEGRO,122.0,77,"(0, 400]"
2022,2,RÍO NEGRO,125.0,34,"(0, 400]"
2022,2,RÍO NEGRO,155.0,1,"(0, 400]"
2022,2,RÍO NEGRO,203.0,34,"(0, 400]"
2022,2,RÍO NEGRO,256.0,8,"(0, 400]"
2022,2,RÍO NEGRO,320.0,2074,"(0, 400]"
2022,2,RÍO NEGRO,512.0,4,"(400, 800]"
2022,2,RÍO NEGRO,540.0,40,"(400, 800]"
2022,2,RÍO NEGRO,945.0,110,"(800, 1200]"
2022,2,RÍO NEGRO,1024.0,24,"(800, 1200]"
2022,2,SALTA,0.256,6494,"(0, 400]"
2022,2,SALTA,0.512,41,"(0, 400]"
2022,2,SALTA,0.75,73,"(0, 400]"
2022,2,SALTA,1.0,1,"(0, 400]"
2022,2,SALTA,1.2,1529,"(0, 400]"
2022,2,SALTA,2.2,1553,"(0, 400]"
2022,2,SALTA,3.2,7972,"(0, 400]"
2022,2,SALTA,4.0,8,"(0, 400]"
2022,2,SALTA,4.5,8200,"(0, 400]"
2022,2,SALTA,6.0,4391,"(0, 400]"
2022,2,SALTA,6.4,11608,"(0, 400]"
2022,2,SALTA,7.5,303,"(0, 400]"
2022,2,SALTA,9.0,5541,"(0, 400]"
2022,2,SALTA,10.1,66817,"(0, 400]"
2022,2,SALTA,12.3,429,"(0, 400]"
2022,2,SALTA,16.0,2217,"(0, 400]"
2022,2,SALTA,19.0,7,"(0, 400]"
2022,2,SALTA,20.5,3359,"(0, 400]"
2022,2,SALTA,25.1,1030,"(0, 400]"
2022,2,SALTA,31.0,141,"(0, 400]"
2022,2,SALTA,50.1,48787,"(0, 400]"
2022,2,SALTA,100.1,28182,"(0, 400]"
2022,2,SALTA,320.0,4472,"(0, 400]"
2022,2,SALTA,1024.0,22,"(800, 1200]"
2022,2,SAN JUAN,0.256,11617,"(0, 400]"
2022,2,SAN JUAN,0.512,21,"(0, 400]"
2022,2,SAN JUAN,0.75,3,"(0, 400]"
2022,2,SAN JUAN,1.0,723,"(0, 400]"
2022,2,SAN JUAN,1.2,1304,"(0, 400]"
2022,2,SAN JUAN,2.2,1405,"(0, 400]"
2022,2,SAN JUAN,3.2,11493,"(0, 400]"
2022,2,SAN JUAN,4.0,11509,"(0, 400]"
2022,2,SAN JUAN,4.5,860,"(0, 400]"
2022,2,SAN JUAN,6.0,2024,"(0, 400]"
2022,2,SAN JUAN,6.4,3094,"(0, 400]"
2022,2,SAN JUAN,7.5,1174,"(0, 400]"
2022,2,SAN JUAN,9.0,9391,"(0, 400]"
2022,2,SAN JUAN,10.0,48,"(0, 400]"
2022,2,SAN JUAN,10.1,663,"(0, 400]"
2022,2,SAN JUAN,12.3,13529,"(0, 400]"
2022,2,SAN JUAN,16.0,10662,"(0, 400]"
2022,2,SAN JUAN,20.5,458,"(0, 400]"
2022,2,SAN JUAN,25.0,2601,"(0, 400]"
2022,2,SAN JUAN,25.1,811,"(0, 400]"
2022,2,SAN JUAN,31.0,10387,"(0, 400]"
2022,2,SAN JUAN,41.0,3,"(0, 400]"
2022,2,SAN JUAN,50.1,6215,"(0, 400]"
2022,2,SAN JUAN,61.0,1,"(0, 400]"
2022,2,SAN JUAN,100.1,398,"(0, 400]"
2022,2,SAN JUAN,320.0,13,"(0, 400]"
2022,2,SAN LUIS,0.256,14815,"(0, 400]"
2022,2,SAN LUIS,0.512,59,"(0, 400]"
2022,2,SAN LUIS,0.75,1,"(0, 400]"
2022,2,SAN LUIS,1.0,163,"(0, 400]"
2022,2,SAN LUIS,1.2,143,"(0, 400]"
2022,2,SAN LUIS,2.2,100,"(0, 400]"
2022,2,SAN LUIS,3.2,1251,"(0, 400]"
2022,2,SAN LUIS,4.0,1418,"(0, 400]"
2022,2,SAN LUIS,6.0,119,"(0, 400]"
2022,2,SAN LUIS,6.4,3952,"(0, 400]"
2022,2,SAN LUIS,7.5,113,"(0, 400]"
2022,2,SAN LUIS,9.0,2373,"(0, 400]"
2022,2,SAN LUIS,10.0,1024,"(0, 400]"
2022,2,SAN LUIS,10.1,17707,"(0, 400]"
2022,2,SAN LUIS,12.3,9048,"(0, 400]"
2022,2,SAN LUIS,16.0,1827,"(0, 400]"
2022,2,SAN LUIS,20.5,177,"(0, 400]"
2022,2,SAN LUIS,25.1,67438,"(0, 400]"
2022,2,SAN LUIS,31.0,2,"(0, 400]"
2022,2,SAN LUIS,41.0,8,"(0, 400]"
2022,2,SAN LUIS,47.0,3,"(0, 400]"
2022,2,SANTA CRUZ,0.256,644,"(0, 400]"
2022,2,SANTA CRUZ,0.375,3,"(0, 400]"
2022,2,SANTA CRUZ,0.512,26,"(0, 400]"
2022,2,SANTA CRUZ,0.75,23,"(0, 400]"
2022,2,SANTA CRUZ,1.0,218,"(0, 400]"
2022,2,SANTA CRUZ,1.2,6623,"(0, 400]"
2022,2,SANTA CRUZ,2.2,2299,"(0, 400]"
2022,2,SANTA CRUZ,3.2,2859,"(0, 400]"
2022,2,SANTA CRUZ,4.0,2001,"(0, 400]"
2022,2,SANTA CRUZ,4.5,962,"(0, 400]"
2022,2,SANTA CRUZ,6.0,1921,"(0, 400]"
2022,2,SANTA CRUZ,6.4,2306,"(0, 400]"
2022,2,SANTA CRUZ,7.5,20,"(0, 400]"
2022,2,SANTA CRUZ,9.0,2318,"(0, 400]"
2022,2,SANTA CRUZ,10.0,11,"(0, 400]"
2022,2,SANTA CRUZ,10.1,9020,"(0, 400]"
2022,2,SANTA CRUZ,12.3,6061,"(0, 400]"
2022,2,SANTA CRUZ,16.0,4597,"(0, 400]"
2022,2,SANTA CRUZ,19.0,940,"(0, 400]"
2022,2,SANTA CRUZ,20.5,287,"(0, 400]"
2022,2,SANTA CRUZ,25.0,275,"(0, 400]"
2022,2,SANTA CRUZ,25.1,1865,"(0, 400]"
2022,2,SANTA CRUZ,31.0,321,"(0, 400]"
2022,2,SANTA CRUZ,36.0,427,"(0, 400]"
2022,2,SANTA CRUZ,41.0,35,"(0, 400]"
2022,2,SANTA CRUZ,50.1,2869,"(0, 400]"
2022,2,SANTA CRUZ,77.0,104,"(0, 400]"
2022,2,SANTA CRUZ,100.1,150,"(0, 400]"
2022,2,SANTA FE,0.256,17584,"(0, 400]"
2022,2,SANTA FE,0.375,32,"(0, 400]"
2022,2,SANTA FE,0.512,335,"(0, 400]"
2022,2,SANTA FE,0.75,101,"(0, 400]"
2022,2,SANTA FE,1.0,5,"(0, 400]"
2022,2,SANTA FE,1.2,11752,"(0, 400]"
2022,2,SANTA FE,2.2,9722,"(0, 400]"
2022,2,SANTA FE,3.2,39653,"(0, 400]"
2022,2,SANTA FE,4.0,172,"(0, 400]"
2022,2,SANTA FE,4.5,4424,"(0, 400]"
2022,2,SANTA FE,6.0,23590,"(0, 400]"
2022,2,SANTA FE,6.4,60973,"(0, 400]"
2022,2,SANTA FE,7.5,4426,"(0, 400]"
2022,2,SANTA FE,9.0,10767,"(0, 400]"
2022,2,SANTA FE,10.0,754,"(0, 400]"
2022,2,SANTA FE,10.1,188434,"(0, 400]"
2022,2,SANTA FE,12.3,7412,"(0, 400]"
2022,2,SANTA FE,14.0,135,"(0, 400]"
2022,2,SANTA FE,16.0,16306,"(0, 400]"
2022,2,SANTA FE,17.0,61,"(0, 400]"
2022,2,SANTA FE,19.0,1727,"(0, 400]"
2022,2,SANTA FE,20.5,48492,"(0, 400]"
2022,2,SANTA FE,25.0,39,"(0, 400]"
2022,2,SANTA FE,25.1,23823,"(0, 400]"
2022,2,SANTA FE,31.0,34395,"(0, 400]"
2022,2,SANTA FE,36.0,9,"(0, 400]"
2022,2,SANTA FE,37.0,18,"(0, 400]"
2022,2,SANTA FE,39.0,2,"(0, 400]"
2022,2,SANTA FE,41.0,1763,"(0, 400]"
2022,2,SANTA FE,46.0,101,"(0, 400]"
2022,2,SANTA FE,50.1,209832,"(0, 400]"
2022,2,SANTA FE,61.0,438,"(0, 400]"
2022,2,SANTA FE,81.0,1605,"(0, 400]"
2022,2,SANTA FE,97.0,1,"(0, 400]"
2022,2,SANTA FE,100.1,140772,"(0, 400]"
2022,2,SANTA FE,122.0,84,"(0, 400]"
2022,2,SANTA FE,155.0,767,"(0, 400]"
2022,2,SANTA FE,203.0,116,"(0, 400]"
2022,2,SANTA FE,320.0,18039,"(0, 400]"
2022,2,SANTA FE,473.0,1,"(400, 800]"
2022,2,SANTA FE,768.0,1,"(400, 800]"
2022,2,SANTA FE,1024.0,196,"(800, 1200]"
2022,2,SANTIAGO DEL ESTERO,0.256,792,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,0.512,39,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,0.75,139,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,1.0,908,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,1.2,493,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,2.0,307,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,2.2,380,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,3.2,11321,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,4.5,1267,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,6.0,385,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,6.4,15921,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,7.5,1450,"(0, 400]"
2022,2,SANTIAGO DEL ESTERO,9.0,12,"(0, 400]"
