Año,Trimestre,Provincia,Velocidad,Accesos,Velocidad_bins
2021,1,MENDOZA,0.256,44,"(0, 10]"
2021,1,MENDOZA,0.375,1,"(0, 10]"
2021,1,MENDOZA,0.512,20,"(0, 10]"
2021,1,MENDOZA,0.75,7,"(0, 10]"
2021,1,MENDOZA,1.0,9,"(0, 10]"
2021,1,MENDOZA,1.2,1716,"(0, 10]"
2021,1,MENDOZA,2.2,2756,"(0, 10]"
2021,1,MENDOZA,3.2,4451,"(0, 10]"
2021,1,MENDOZA,4.0,14,"(0, 10]"
2021,1,MENDOZA,4.5,1625,"(0, 10]"
2021,1,MENDOZA,6.0,1011,"(0, 10]"
2021,1,MENDOZA,6.4,122844,"(0, 10]"
2021,1,MENDOZA,7.5,2463,"(0, 10]"
2021,1,MENDOZA,9.0,872,"(0, 10]"
2021,1,MENDOZA,10.0,2454,"(0, 10]"
2021,1,MENDOZA,10.1,5427,"(10, 20]"
2021,1,MENDOZA,12.3,49373,"(10, 20]"
2021,1,MENDOZA,16.0,1073,"(10, 20]"
2021,1,MENDOZA,20.5,2087,"(20, 30]"
2021,1,MENDOZA,25.0,1350,"(20, 30]"
2021,1,MENDOZA,25.1,133,"(20, 30]"
2021,1,MENDOZA,31.0,2588,"(30, 40]"
2021,1,MENDOZA,37.0,87,"(30, 40]"
2021,1,MENDOZA,41.0,16,"(40, 50]"
2021,1,MENDOZA,50.1,12558,"(50, 60]"
2021,1,MENDOZA,71.0,1,"(70, 80]"
2021,1,MENDOZA,77.0,1,"(70, 80]"
2021,1,MENDOZA,100.1,3535,"(100, 110]"
2021,1,MENDOZA,,14,
2021,1,MENDOZA,,317,
2021,1,MENDOZA,,1,
2021,1,MENDOZA,,50,
2021,1,MENDOZA,,23,
2021,1,MENDOZA,,1,
2021,1,MENDOZA,,1,
2021,1,MISIONES,0.256,8256,"(0, 10]"
2021,1,MISIONES,0.512,47,"(0, 10]"
2021,1,MISIONES,0.75,4,"(0, 10]"
2021,1,MISIONES,1.2,4882,"(0, 10]"
2021,1,MISIONES,2.2,8857,"(0, 10]"
2021,1,MISIONES,3.2,7414,"(0, 10]"
2021,1,MISIONES,4.5,596,"(0, 10]"
2021,1,MISIONES,6.0,4308,"(0, 10]"
2021,1,MISIONES,6.4,15416,"(0, 10]"
2021,1,MISIONES,7.5,305,"(0, 10]"
2021,1,MISIONES,9.0,224,"(0, 10]"
2021,1,MISIONES,10.0,3,"(0, 10]"
2021,1,MISIONES,10.1,24971,"(10, 20]"
2021,1,MISIONES,12.0,4,"(10, 20]"
2021,1,MISIONES,12.3,17115,"(10, 20]"
2021,1,MISIONES,15.0,1,"(10, 20]"
2021,1,MISIONES,16.0,1940,"(10, 20]"
2021,1,MISIONES,17.0,1,"(10, 20]"
2021,1,MISIONES,19.0,731,"(10, 20]"
2021,1,MISIONES,20.5,7309,"(20, 30]"
2021,1,MISIONES,22.0,37,"(20, 30]"
2021,1,MISIONES,25.1,3206,"(20, 30]"
2021,1,MISIONES,31.0,10807,"(30, 40]"
2021,1,MISIONES,41.0,71,"(40, 50]"
2021,1,MISIONES,46.0,28,"(40, 50]"
2021,1,MISIONES,50.1,24012,"(50, 60]"
2021,1,MISIONES,61.0,19,"(60, 70]"
2021,1,MISIONES,100.1,7686,"(100, 110]"
2021,1,MISIONES,,1,
2021,1,MISIONES,,1,
2021,1,MISIONES,,1,
2021,1,MISIONES,,1109,
2021,1,MISIONES,,1,
2021,1,MISIONES,,20,
2021,1,MISIONES,,1,
2021,1,MISIONES,,3,
2021,1,NEUQUÉN,0.256,5758,"(0, 10]"
2021,1,NEUQUÉN,0.512,45,"(0, 10]"
2021,1,NEUQUÉN,0.75,71,"(0, 10]"
2021,1,NEUQUÉN,1.0,1,"(0, 10]"
2021,1,NEUQUÉN,1.2,525,"(0, 10]"
2021,1,NEUQUÉN,2.2,2220,"(0, 10]"
2021,1,NEUQUÉN,3.2,6864,"(0, 10]"
2021,1,NEUQUÉN,4.0,6938,"(0, 10]"
2021,1,NEUQUÉN,4.5,357,"(0, 10]"
2021,1,NEUQUÉN,6.0,10029,"(0, 10]"
2021,1,NEUQUÉN,6.4,29564,"(0, 10]"
2021,1,NEUQUÉN,7.5,304,"(0, 10]"
2021,1,NEUQUÉN,9.0,3974,"(0, 10]"
2021,1,NEUQUÉN,10.1,4165,"(10, 20]"
2021,1,NEUQUÉN,12.3,1390,"(10, 20]"
2021,1,NEUQUÉN,16.0,163,"(10, 20]"
2021,1,NEUQUÉN,19.0,1958,"(10, 20]"
2021,1,NEUQUÉN,20.5,2392,"(20, 30]"
2021,1,NEUQUÉN,25.1,5504,"(20, 30]"
2021,1,NEUQUÉN,31.0,181,"(30, 40]"
2021,1,NEUQUÉN,50.1,35562,"(50, 60]"
2021,1,NEUQUÉN,65.0,4,"(60, 70]"
2021,1,NEUQUÉN,100.1,12978,"(100, 110]"
2021,1,NEUQUÉN,,2276,
2021,1,NEUQUÉN,,12,
2021,1,RÍO NEGRO,0.256,20103,"(0, 10]"
2021,1,RÍO NEGRO,0.512,19,"(0, 10]"
2021,1,RÍO NEGRO,0.75,106,"(0, 10]"
2021,1,RÍO NEGRO,1.2,1134,"(0, 10]"
2021,1,RÍO NEGRO,2.2,3367,"(0, 10]"
2021,1,RÍO NEGRO,3.2,6286,"(0, 10]"
2021,1,RÍO NEGRO,4.0,2,"(0, 10]"
2021,1,RÍO NEGRO,4.5,1334,"(0, 10]"
2021,1,RÍO NEGRO,6.0,4952,"(0, 10]"
2021,1,RÍO NEGRO,6.4,53402,"(0, 10]"
2021,1,RÍO NEGRO,9.0,268,"(0, 10]"
2021,1,RÍO NEGRO,10.0,25,"(0, 10]"
2021,1,RÍO NEGRO,10.1,3894,"(10, 20]"
2021,1,RÍO NEGRO,12.3,6790,"(10, 20]"
2021,1,RÍO NEGRO,16.0,1,"(10, 20]"
2021,1,RÍO NEGRO,19.0,1398,"(10, 20]"
2021,1,RÍO NEGRO,20.5,4856,"(20, 30]"
2021,1,RÍO NEGRO,25.1,3473,"(20, 30]"
2021,1,RÍO NEGRO,31.0,174,"(30, 40]"
2021,1,RÍO NEGRO,41.0,33,"(40, 50]"
2021,1,RÍO NEGRO,50.1,22068,"(50, 60]"
2021,1,RÍO NEGRO,100.1,7048,"(100, 110]"
2021,1,RÍO NEGRO,,1,
2021,1,RÍO NEGRO,,1,
2021,1,RÍO NEGRO,,432,
2021,1,RÍO NEGRO,,1,
2021,1,SALTA,0.256,6319,"(0, 10]"
2021,1,SALTA,0.512,49,"(0, 10]"
2021,1,SALTA,0.75,60,"(0, 10]"
2021,1,SALTA,1.0,1,"(0, 10]"
2021,1,SALTA,1.2,2559,"(0, 10]"
2021,1,SALTA,2.2,1341,"(0, 10]"
2021,1,SALTA,3.2,15226,"(0, 10]"
2021,1,SALTA,4.0,1,"(0, 10]"
2021,1,SALTA,4.5,4827,"(0, 10]"
2021,1,SALTA,6.0,1419,"(0, 10]"
2021,1,SALTA,6.4,15431,"(0, 10]"
2021,1,SALTA,9.0,50,"(0, 10]"
2021,1,SALTA,10.1,68099,"(10, 20]"
2021,1,SALTA,12.3,2085,"(10, 20]"
2021,1,SALTA,16.0,2209,"(10, 20]"
2021,1,SALTA,19.0,38,"(10, 20]"
2021,1,SALTA,20.5,4832,"(20, 30]"
2021,1,SALTA,25.1,7726,"(20, 30]"
2021,1,SALTA,31.0,413,"(30, 40]"
2021,1,SALTA,50.1,41684,"(50, 60]"
2021,1,SALTA,100.1,11616,"(100, 110]"
2021,1,SALTA,,1505,
2021,1,SALTA,,84,
2021,1,SAN JUAN,0.256,4641,"(0, 10]"
2021,1,SAN JUAN,0.512,22,"(0, 10]"
2021,1,SAN JUAN,0.75,3,"(0, 10]"
2021,1,SAN JUAN,1.0,1,"(0, 10]"
2021,1,SAN JUAN,1.2,1191,"(0, 10]"
2021,1,SAN JUAN,2.2,1937,"(0, 10]"
2021,1,SAN JUAN,3.2,4821,"(0, 10]"
2021,1,SAN JUAN,4.5,910,"(0, 10]"
2021,1,SAN JUAN,6.0,284,"(0, 10]"
2021,1,SAN JUAN,6.4,51489,"(0, 10]"
2021,1,SAN JUAN,7.5,268,"(0, 10]"
2021,1,SAN JUAN,9.0,250,"(0, 10]"
2021,1,SAN JUAN,10.0,197,"(0, 10]"
2021,1,SAN JUAN,10.1,143,"(10, 20]"
2021,1,SAN JUAN,12.3,11314,"(10, 20]"
2021,1,SAN JUAN,16.0,69,"(10, 20]"
2021,1,SAN JUAN,20.5,111,"(20, 30]"
2021,1,SAN JUAN,25.1,335,"(20, 30]"
2021,1,SAN JUAN,31.0,5,"(30, 40]"
2021,1,SAN JUAN,41.0,1,"(40, 50]"
2021,1,SAN JUAN,50.1,158,"(50, 60]"
2021,1,SAN JUAN,61.0,1,"(60, 70]"
2021,1,SAN JUAN,100.1,106,"(100, 110]"
2021,1,SAN JUAN,,10,
2021,1,SAN LUIS,0.256,36917,"(0, 10]"
2021,1,SAN LUIS,0.512,57,"(0, 10]"
2021,1,SAN LUIS,0.75,1,"(0, 10]"
2021,1,SAN LUIS,1.2,439,"(0, 10]"
2021,1,SAN LUIS,2.2,667,"(0, 10]"
2021,1,SAN LUIS,3.2,969,"(0, 10]"
2021,1,SAN LUIS,4.0,2,"(0, 10]"
2021,1,SAN LUIS,4.5,310,"(0, 10]"
2021,1,SAN LUIS,6.0,48,"(0, 10]"
2021,1,SAN LUIS,6.4,9454,"(0, 10]"
2021,1,SAN LUIS,7.5,116,"(0, 10]"
2021,1,SAN LUIS,9.0,149,"(0, 10]"
2021,1,SAN LUIS,10.0,2660,"(0, 10]"
2021,1,SAN LUIS,10.1,1,"(10, 20]"
2021,1,SAN LUIS,12.3,4365,"(10, 20]"
2021,1,SAN LUIS,20.5,64,"(20, 30]"
2021,1,SAN LUIS,25.1,62913,"(20, 30]"
2021,1,SAN LUIS,31.0,2,"(30, 40]"
2021,1,SAN LUIS,47.0,3,"(40, 50]"
2021,1,SAN LUIS,100.1,1,"(100, 110]"
2021,1,SAN LUIS,,1,
2021,1,SAN LUIS,,15,
2021,1,SANTA CRUZ,0.375,3,"(0, 10]"
2021,1,SANTA CRUZ,0.512,24,"(0, 10]"
2021,1,SANTA CRUZ,0.75,23,"(0, 10]"
2021,1,SANTA CRUZ,1.2,6688,"(0, 10]"
2021,1,SANTA CRUZ,2.2,2661,"(0, 10]"
2021,1,SANTA CRUZ,3.2,5910,"(0, 10]"
2021,1,SANTA CRUZ,4.5,962,"(0, 10]"
2021,1,SANTA CRUZ,6.0,1895,"(0, 10]"
2021,1,SANTA CRUZ,6.4,10594,"(0, 10]"
2021,1,SANTA CRUZ,7.5,39,"(0, 10]"
2021,1,SANTA CRUZ,9.0,2,"(0, 10]"
2021,1,SANTA CRUZ,10.0,70,"(0, 10]"
2021,1,SANTA CRUZ,10.1,8223,"(10, 20]"
2021,1,SANTA CRUZ,12.3,4744,"(10, 20]"
2021,1,SANTA CRUZ,14.0,1281,"(10, 20]"
2021,1,SANTA CRUZ,16.0,850,"(10, 20]"
2021,1,SANTA CRUZ,19.0,1,"(10, 20]"
2021,1,SANTA CRUZ,20.5,111,"(20, 30]"
2021,1,SANTA CRUZ,25.0,331,"(20, 30]"
2021,1,SANTA CRUZ,25.1,980,"(20, 30]"
2021,1,SANTA CRUZ,31.0,26,"(30, 40]"
2021,1,SANTA CRUZ,36.0,216,"(30, 40]"
2021,1,SANTA CRUZ,41.0,5,"(40, 50]"
2021,1,SANTA CRUZ,50.1,301,"(50, 60]"
2021,1,SANTA CRUZ,77.0,49,"(70, 80]"
2021,1,SANTA CRUZ,100.1,62,"(100, 110]"
2021,1,SANTA CRUZ,,14,
2021,1,SANTA FE,0.256,24382,"(0, 10]"
2021,1,SANTA FE,0.375,51,"(0, 10]"
2021,1,SANTA FE,0.512,321,"(0, 10]"
2021,1,SANTA FE,0.75,146,"(0, 10]"
2021,1,SANTA FE,1.2,14129,"(0, 10]"
2021,1,SANTA FE,1.25,326,"(0, 10]"
2021,1,SANTA FE,2.0,334,"(0, 10]"
2021,1,SANTA FE,2.2,8827,"(0, 10]"
2021,1,SANTA FE,3.2,50996,"(0, 10]"
2021,1,SANTA FE,4.0,65,"(0, 10]"
2021,1,SANTA FE,4.5,5554,"(0, 10]"
2021,1,SANTA FE,6.0,27045,"(0, 10]"
2021,1,SANTA FE,6.4,95247,"(0, 10]"
2021,1,SANTA FE,7.5,4158,"(0, 10]"
2021,1,SANTA FE,9.0,8329,"(0, 10]"
2021,1,SANTA FE,10.0,732,"(0, 10]"
2021,1,SANTA FE,10.1,191239,"(10, 20]"
2021,1,SANTA FE,12.3,27018,"(10, 20]"
2021,1,SANTA FE,14.0,68,"(10, 20]"
2021,1,SANTA FE,16.0,13124,"(10, 20]"
2021,1,SANTA FE,17.0,137,"(10, 20]"
2021,1,SANTA FE,19.0,4767,"(10, 20]"
2021,1,SANTA FE,20.5,46732,"(20, 30]"
2021,1,SANTA FE,25.1,43129,"(20, 30]"
2021,1,SANTA FE,31.0,22355,"(30, 40]"
2021,1,SANTA FE,36.0,4,"(30, 40]"
2021,1,SANTA FE,39.0,2,"(30, 40]"
2021,1,SANTA FE,41.0,231,"(40, 50]"
2021,1,SANTA FE,46.0,119,"(40, 50]"
2021,1,SANTA FE,50.1,170952,"(50, 60]"
2021,1,SANTA FE,61.0,43,"(60, 70]"
2021,1,SANTA FE,97.0,1,"(90, 100]"
2021,1,SANTA FE,100.1,59445,"(100, 110]"
2021,1,SANTA FE,,9,
2021,1,SANTA FE,,516,
2021,1,SANTA FE,,6,
2021,1,SANTA FE,,5396,
2021,1,SANTA FE,,14,
2021,1,SANTA FE,,1,
2021,1,SANTA FE,,138,
2021,1,SANTA FE,,24,
2021,1,SANTA FE,,1,
2021,1,SANTA FE,,3,
2021,1,SANTA FE,,9,
2021,1,SANTA FE,,1,
2021,1,SANTA FE,,1,
2021,1,SANTIAGO DEL ESTERO,0.256,4144,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,0.512,39,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,0.75,84,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,1.0,908,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,1.2,915,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,2.0,307,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,2.2,4571,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,3.2,9418,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,4.5,845,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,6.0,49,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,6.4,17780,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,7.5,996,"(0, 10]"
2021,1,SANTIAGO DEL ESTERO,10.1,57468,"(10, 20]"
2021,1,SANTIAGO DEL ESTERO,12.3,5586,"(10, 20]"
2021,1,SANTIAGO DEL ESTERO,16.0,620,"(10, 20]"
2021,1,SANTIAGO DEL ESTERO,20.5,2343,"(20, 30]"
2021,1,SANTIAGO DEL ESTERO,31.0,700,"(30, 40]"
2021,1,SANTIAGO DEL ESTERO,41.0,30,"(40, 50]"
2021,1,SANTIAGO DEL ESTERO,50.1,2952,"(50, 60]"
2021,1,SANTIAGO DEL ESTERO,100.1,1803,"(100, 110]"
2021,1,SANTIAGO DEL ESTERO,,80,
2021,1,SANTIAGO DEL ESTERO,,1,
2021,1,SANTIAGO DEL ESTERO,,2,
2021,1,TIERRA DEL FUEGO,0.256,11836,"(0, 10]"
2021,1,TIERRA DEL FUEGO,0.512,6,"(0, 10]"
2021,1,TIERRA DEL FUEGO,0.75,11,"(0, 10]"
2021,1,TIERRA DEL FUEGO,1.2,94,"(0, 10]"
2021,1,TIERRA DEL FUEGO,2.2,5,"(0, 10]"
2021,1,TIERRA DEL FUEGO,3.2,578,"(0, 10]"
2021,1,TIERRA DEL FUEGO,4.5,2377,"(0, 10]"
2021,1,TIERRA DEL FUEGO,6.0,2,"(0, 10]"
2021,1,TIERRA DEL FUEGO,6.4,18323,"(0, 10]"
2021,1,TIERRA DEL FUEGO,9.0,14,"(0, 10]"
2021,1,TIERRA DEL FUEGO,10.0,48,"(0, 10]"
2021,1,TIERRA DEL FUEGO,10.1,1406,"(10, 20]"
2021,1,TIERRA DEL FUEGO,12.3,4046,"(10, 20]"
2021,1,TIERRA DEL FUEGO,16.0,156,"(10, 20]"
2021,1,TIERRA DEL FUEGO,19.0,44,"(10, 20]"
2021,1,TIERRA DEL FUEGO,20.5,71,"(20, 30]"
2021,1,TIERRA DEL FUEGO,25.1,443,"(20, 30]"
2021,1,TIERRA DEL FUEGO,31.0,43,"(30, 40]"
2021,1,TIERRA DEL FUEGO,36.0,4,"(30, 40]"
2021,1,TIERRA DEL FUEGO,41.0,10,"(40, 50]"
2021,1,TIERRA DEL FUEGO,50.1,878,"(50, 60]"
2021,1,TIERRA DEL FUEGO,61.0,9,"(60, 70]"
2021,1,TIERRA DEL FUEGO,100.1,16,"(100, 110]"
2021,1,TIERRA DEL FUEGO,,1,
2021,1,TIERRA DEL FUEGO,,1,
2021,1,TUCUMÁN,0.256,2680,"(0, 10]"
2021,1,TUCUMÁN,0.512,16,"(0, 10]"
2021,1,TUCUMÁN,0.75,13,"(0, 10]"
2021,1,TUCUMÁN,1.2,3157,"(0, 10]"
2021,1,TUCUMÁN,2.2,28,"(0, 10]"
2021,1,TUCUMÁN,6.7,113,"(0, 10]"
2021,1,TUCUMÁN,3.2,9521,"(0, 10]"
2021,1,TUCUMÁN,3.3,65,"(0, 10]"
2021,1,TUCUMÁN,4.0,2890,"(0, 10]"
2021,1,TUCUMÁN,4.5,253,"(0, 10]"
2021,1,TUCUMÁN,6.0,212,"(0, 10]"
2021,1,TUCUMÁN,6.4,26668,"(0, 10]"
2021,1,TUCUMÁN,7.5,153,"(0, 10]"
2021,1,TUCUMÁN,9.0,163,"(0, 10]"
2021,1,TUCUMÁN,10.0,417,"(0, 10]"
2021,1,TUCUMÁN,10.1,52683,"(10, 20]"
2021,1,TUCUMÁN,12.0,2,"(10, 20]"
2021,1,TUCUMÁN,12.3,1160,"(10, 20]"
2021,1,TUCUMÁN,16.0,2261,"(10, 20]"
2021,1,TUCUMÁN,19.0,1,"(10, 20]"
2021,1,TUCUMÁN,20.5,21831,"(20, 30]"
2021,1,TUCUMÁN,25.1,118,"(20, 30]"
2021,1,TUCUMÁN,31.0,4070,"(30, 40]"
2021,1,TUCUMÁN,36.0,1,"(30, 40]"
2021,1,TUCUMÁN,50.1,67892,"(50, 60]"
2021,1,TUCUMÁN,86.0,1,"(80, 90]"
2021,1,TUCUMÁN,100.1,33613,"(100, 110]"
2021,1,TUCUMÁN,,1817,
2021,1,TUCUMÁN,,112,
2021,1,TUCUMÁN,,1,
2020,4,BUENOS AIRES,0.256,9016,"(0, 10]"
2020,4,BUENOS AIRES,0.375,17,"(0, 10]"
2020,4,BUENOS AIRES,0.512,36822,"(0, 10]"
2020,4,BUENOS AIRES,0.75,100,"(0, 10]"
2020,4,BUENOS AIRES,1.0,26560,"(0, 10]"
2020,4,BUENOS AIRES,1.2,31669,"(0, 10]"
2020,4,BUENOS AIRES,2.0,422,"(0, 10]"
2020,4,BUENOS AIRES,2.2,23678,"(0, 10]"
2020,4,BUENOS AIRES,6.7,35,"(0, 10]"
2020,4,BUENOS AIRES,3.2,86552,"(0, 10]"
2020,4,BUENOS AIRES,4.0,34867,"(0, 10]"
2020,4,BUENOS AIRES,4.5,20237,"(0, 10]"
2020,4,BUENOS AIRES,6.0,40469,"(0, 10]"
2020,4,BUENOS AIRES,6.4,876573,"(0, 10]"
2020,4,BUENOS AIRES,7.5,6873,"(0, 10]"
2020,4,BUENOS AIRES,8.0,96,"(0, 10]"
2020,4,BUENOS AIRES,9.0,23127,"(0, 10]"
2020,4,BUENOS AIRES,10.0,264,"(0, 10]"
2020,4,BUENOS AIRES,10.1,211883,"(10, 20]"
2020,4,BUENOS AIRES,12.0,4,"(10, 20]"
2020,4,BUENOS AIRES,12.3,50305,"(10, 20]"
2020,4,BUENOS AIRES,14.0,1,"(10, 20]"
2020,4,BUENOS AIRES,15.0,30,"(10, 20]"
2020,4,BUENOS AIRES,16.0,22064,"(10, 20]"
2020,4,BUENOS AIRES,17.0,558,"(10, 20]"
2020,4,BUENOS AIRES,19.0,46692,"(10, 20]"
2020,4,BUENOS AIRES,20.5,94517,"(20, 30]"
2020,4,BUENOS AIRES,22.0,2,"(20, 30]"
2020,4,BUENOS AIRES,23.0,1,"(20, 30]"
2020,4,BUENOS AIRES,25.0,26,"(20, 30]"
2020,4,BUENOS AIRES,25.1,190510,"(20, 30]"
2020,4,BUENOS AIRES,30.0,917,"(20, 30]"
2020,4,BUENOS AIRES,31.0,22166,"(30, 40]"
2020,4,BUENOS AIRES,35.0,1,"(30, 40]"
2020,4,BUENOS AIRES,36.0,230,"(30, 40]"
2020,4,BUENOS AIRES,41.0,2201,"(40, 50]"
2020,4,BUENOS AIRES,45.0,9,"(40, 50]"
2020,4,BUENOS AIRES,50.0,1,"(40, 50]"
2020,4,BUENOS AIRES,50.1,1219329,"(50, 60]"
2020,4,BUENOS AIRES,55.0,54,"(50, 60]"
2020,4,BUENOS AIRES,56.0,15,"(50, 60]"
2020,4,BUENOS AIRES,59.0,1,"(50, 60]"
2020,4,BUENOS AIRES,61.0,46323,"(60, 70]"
2020,4,BUENOS AIRES,63.0,1,"(60, 70]"
2020,4,BUENOS AIRES,66.0,1,"(60, 70]"
2020,4,BUENOS AIRES,71.0,1044,"(70, 80]"
2020,4,BUENOS AIRES,77.0,13593,"(70, 80]"
2020,4,BUENOS AIRES,80.0,2,"(70, 80]"
2020,4,BUENOS AIRES,81.0,53,"(80, 90]"
2020,4,BUENOS AIRES,83.0,1,"(80, 90]"
2020,4,BUENOS AIRES,82.0,1,"(80, 90]"
2020,4,BUENOS AIRES,95.0,3,"(90, 100]"
2020,4,BUENOS AIRES,100.1,769737,"(100, 110]"
2020,4,BUENOS AIRES,,48,
2020,4,BUENOS AIRES,,1,
2020,4,BUENOS AIRES,,13674,
2020,4,BUENOS AIRES,,1,
2020,4,BUENOS AIRES,,3,
2020,4,BUENOS AIRES,,361,
2020,4,BUENOS AIRES,,1,
2020,4,BUENOS AIRES,,7,
2020,4,BUENOS AIRES,,3,
2020,4,BUENOS AIRES,,99391,
2020,4,BUENOS AIRES,,4,
2020,4,BUENOS AIRES,,12,
2020,4,BUENOS AIRES,,3079,
2020,4,BUENOS AIRES,,505,
2020,4,BUENOS AIRES,,5403,
2020,4,BUENOS AIRES,,1,
2020,4,BUENOS AIRES,,1,
2020,4,BUENOS AIRES,,6,
2020,4,BUENOS AIRES,,860,
2020,4,BUENOS AIRES,,227,
2020,4,BUENOS AIRES,,9,
2020,4,BUENOS AIRES,,7,
2020,4,BUENOS AIRES,,4,
2020,4,CAPITAL FEDERAL,0.256,268,"(0, 10]"
2020,4,CAPITAL FEDERAL,0.375,30,"(0, 10]"
2020,4,CAPITAL FEDERAL,0.512,75,"(0, 10]"
2020,4,CAPITAL FEDERAL,0.75,30,"(0, 10]"
2020,4,CAPITAL FEDERAL,1.0,15,"(0, 10]"
2020,4,CAPITAL FEDERAL,1.2,5178,"(0, 10]"
2020,4,CAPITAL FEDERAL,2.2,337,"(0, 10]"
2020,4,CAPITAL FEDERAL,3.2,7591,"(0, 10]"
2020,4,CAPITAL FEDERAL,4.0,70,"(0, 10]"
2020,4,CAPITAL FEDERAL,4.5,1544,"(0, 10]"
2020,4,CAPITAL FEDERAL,6.0,2606,"(0, 10]"
2020,4,CAPITAL FEDERAL,6.4,143113,"(0, 10]"
2020,4,CAPITAL FEDERAL,7.5,6,"(0, 10]"
2020,4,CAPITAL FEDERAL,9.0,22,"(0, 10]"
2020,4,CAPITAL FEDERAL,10.0,3,"(0, 10]"
2020,4,CAPITAL FEDERAL,10.1,78092,"(10, 20]"
2020,4,CAPITAL FEDERAL,12.0,5,"(10, 20]"
2020,4,CAPITAL FEDERAL,12.3,9496,"(10, 20]"
2020,4,CAPITAL FEDERAL,16.0,2998,"(10, 20]"
2020,4,CAPITAL FEDERAL,17.0,5,"(10, 20]"
2020,4,CAPITAL FEDERAL,19.0,33676,"(10, 20]"
2020,4,CAPITAL FEDERAL,20.5,14028,"(20, 30]"
2020,4,CAPITAL FEDERAL,22.0,1,"(20, 30]"
2020,4,CAPITAL FEDERAL,25.1,69359,"(20, 30]"
2020,4,CAPITAL FEDERAL,31.0,10915,"(30, 40]"
2020,4,CAPITAL FEDERAL,36.0,9,"(30, 40]"
2020,4,CAPITAL FEDERAL,40.0,30,"(30, 40]"
2020,4,CAPITAL FEDERAL,41.0,121,"(40, 50]"
2020,4,CAPITAL FEDERAL,50.1,573217,"(50, 60]"
2020,4,CAPITAL FEDERAL,56.0,1,"(50, 60]"
2020,4,CAPITAL FEDERAL,61.0,11745,"(60, 70]"
2020,4,CAPITAL FEDERAL,67.0,1,"(60, 70]"
2020,4,CAPITAL FEDERAL,71.0,3,"(70, 80]"
2020,4,CAPITAL FEDERAL,77.0,4666,"(70, 80]"
2020,4,CAPITAL FEDERAL,81.0,7,"(80, 90]"
2020,4,CAPITAL FEDERAL,91.0,34,"(90, 100]"
2020,4,CAPITAL FEDERAL,100.1,326034,"(100, 110]"
2020,4,CAPITAL FEDERAL,,1,
2020,4,CAPITAL FEDERAL,,5,
2020,4,CAPITAL FEDERAL,,3,
2020,4,CAPITAL FEDERAL,,11436,
2020,4,CAPITAL FEDERAL,,5,
2020,4,CAPITAL FEDERAL,,2686,
2020,4,CAPITAL FEDERAL,,1,
2020,4,CAPITAL FEDERAL,,1,
2020,4,CAPITAL FEDERAL,,1399,
2020,4,CAPITAL FEDERAL,,1,
2020,4,CAPITAL FEDERAL,,64399,
2020,4,CAPITAL FEDERAL,,2,
2020,4,CAPITAL FEDERAL,,2,
2020,4,CAPITAL FEDERAL,,968,
2020,4,CAPITAL FEDERAL,,1,
2020,4,CAPITAL FEDERAL,,1,
2020,4,CAPITAL FEDERAL,,3281,
2020,4,CAPITAL FEDERAL,,7,
2020,4,CATAMARCA,0.256,2309,"(0, 10]"
2020,4,CATAMARCA,0.512,34,"(0, 10]"
2020,4,CATAMARCA,0.75,37,"(0, 10]"
2020,4,CATAMARCA,1.2,635,"(0, 10]"
2020,4,CATAMARCA,2.2,278,"(0, 10]"
2020,4,CATAMARCA,3.2,2819,"(0, 10]"
2020,4,CATAMARCA,4.5,11,"(0, 10]"
2020,4,CATAMARCA,6.0,1,"(0, 10]"
2020,4,CATAMARCA,6.4,5099,"(0, 10]"
2020,4,CATAMARCA,10.0,95,"(0, 10]"
2020,4,CATAMARCA,10.1,8645,"(10, 20]"
2020,4,CATAMARCA,12.3,3070,"(10, 20]"
2020,4,CATAMARCA,16.0,570,"(10, 20]"
2020,4,CATAMARCA,20.5,7796,"(20, 30]"
2020,4,CATAMARCA,25.0,232,"(20, 30]"
2020,4,CATAMARCA,31.0,359,"(30, 40]"
2020,4,CATAMARCA,50.1,12502,"(50, 60]"
2020,4,CATAMARCA,100.1,7338,"(100, 110]"
2020,4,CATAMARCA,,542,
2020,4,CATAMARCA,,22,
2020,4,CATAMARCA,,2,
2020,4,CHACO,0.256,7965,"(0, 10]"
2020,4,CHACO,0.625,225,"(0, 10]"
2020,4,CHACO,0.5,111,"(0, 10]"
2020,4,CHACO,0.512,69,"(0, 10]"
2020,4,CHACO,0.75,7,"(0, 10]"
2020,4,CHACO,1.2,2319,"(0, 10]"
2020,4,CHACO,1.5,25,"(0, 10]"
2020,4,CHACO,2.2,1150,"(0, 10]"
2020,4,CHACO,3.2,7956,"(0, 10]"
