Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos
Arrecifes,Arrecifes,6077010,2.0,BUENOS AIRES,275.0
Arrecifes,Arrecifes,6077010,3.0,BUENOS AIRES,546.0
Arrecifes,Arrecifes,6077010,3.5,BUENOS AIRES,165.0
Arrecifes,Arrecifes,6077010,4.0,BUENOS AIRES,292.0
Arrecifes,Arrecifes,6077010,6.0,BUENOS AIRES,95.0
Arrecifes,Arrecifes,6077010,8.0,BUENOS AIRES,285.0
Arrecifes,Arrecifes,6077010,10.0,BUENOS AIRES,10.0
Arrecifes,Arrecifes,6077010,15.0,BUENOS AIRES,451.0
Arrecifes,Arrecifes,6077010,20.0,BUENOS AIRES,4483.0
Arrecifes,Arrecifes,6077010,30.0,BUENOS AIRES,3.0
Arrecifes,Arrecifes,6077010,50.0,BUENOS AIRES,1822.0
Arrecifes,Arrecifes,6077010,100.0,BUENOS AIRES,1322.0
Arrecifes,Arrecifes,6077010,300.0,BUENOS AIRES,351.0
Arrecifes,Arrecifes,6077010,500.0,BUENOS AIRES,22.0
Arrecifes,Arrecifes,6077010,1000.0,BUENOS AIRES,6.0
Arrecifes,Todd,6077020,20.0,BUENOS AIRES,185.0
Arrecifes,Todd,6077020,50.0,BUENOS AIRES,125.0
Arrecifes,Todd,6077020,100.0,BUENOS AIRES,31.0
Arrecifes,Viña,6077030,3.0,BUENOS AIRES,80.0
Avellaneda,Avellaneda,6035010,0.0,BUENOS AIRES,31.0
Avellaneda,Avellaneda,6035010,0.256,BUENOS AIRES,1.0
Avellaneda,Avellaneda,6035010,0.5,BUENOS AIRES,8.0
Avellaneda,Avellaneda,6035010,0.512,BUENOS AIRES,7.0
Avellaneda,Avellaneda,6035010,0.75,BUENOS AIRES,43.0
Avellaneda,Avellaneda,6035010,1.0,BUENOS AIRES,40.0
Avellaneda,Avellaneda,6035010,2.0,BUENOS AIRES,1.0
Avellaneda,Avellaneda,6035010,3.0,BUENOS AIRES,27.0
Avellaneda,Avellaneda,6035010,3.5,BUENOS AIRES,288.0
Avellaneda,Avellaneda,6035010,5.0,BUENOS AIRES,9.0
Avellaneda,Avellaneda,6035010,6.0,BUENOS AIRES,24.0
Avellaneda,Avellaneda,6035010,8.0,BUENOS AIRES,397.0
Avellaneda,Avellaneda,6035010,10.0,BUENOS AIRES,161.0
Avellaneda,Avellaneda,6035010,15.0,BUENOS AIRES,816.0
Avellaneda,Avellaneda,6035010,20.0,BUENOS AIRES,20.0
Avellaneda,Avellaneda,6035010,30.0,BUENOS AIRES,2947.0
Avellaneda,Avellaneda,6035010,50.0,BUENOS AIRES,2488.0
Avellaneda,Avellaneda,6035010,60.0,BUENOS AIRES,18.0
Avellaneda,Avellaneda,6035010,75.0,BUENOS AIRES,2.0
Avellaneda,Avellaneda,6035010,100.0,BUENOS AIRES,3744.0
Avellaneda,Avellaneda,6035010,150.0,BUENOS AIRES,654.0
Avellaneda,Avellaneda,6035010,200.0,BUENOS AIRES,1.0
Avellaneda,Avellaneda,6035010,300.0,BUENOS AIRES,3993.0
Avellaneda,Avellaneda,6035010,500.0,BUENOS AIRES,502.0
Avellaneda,Avellaneda,6035010,600.0,BUENOS AIRES,101.0
Avellaneda,Avellaneda,6035010,1000.0,BUENOS AIRES,334.0
Avellaneda,Crucesita,6035010,0.75,BUENOS AIRES,1.0
Avellaneda,Crucesita,6035010,1.0,BUENOS AIRES,1.0
Avellaneda,Crucesita,6035010,3.0,BUENOS AIRES,1.0
Avellaneda,Crucesita,6035010,3.5,BUENOS AIRES,6.0
Avellaneda,Crucesita,6035010,5.0,BUENOS AIRES,6.0
Avellaneda,Crucesita,6035010,6.0,BUENOS AIRES,1.0
Avellaneda,Crucesita,6035010,8.0,BUENOS AIRES,3.0
Avellaneda,Crucesita,6035010,10.0,BUENOS AIRES,59.0
Avellaneda,Crucesita,6035010,15.0,BUENOS AIRES,2.0
Avellaneda,Crucesita,6035010,20.0,BUENOS AIRES,18.0
Avellaneda,Crucesita,6035010,25.0,BUENOS AIRES,1.0
Avellaneda,Crucesita,6035010,30.0,BUENOS AIRES,15.0
Avellaneda,Crucesita,6035010,50.0,BUENOS AIRES,2100.0
Avellaneda,Crucesita,6035010,60.0,BUENOS AIRES,24.0
Avellaneda,Crucesita,6035010,75.0,BUENOS AIRES,3.0
Avellaneda,Crucesita,6035010,100.0,BUENOS AIRES,2254.0
Avellaneda,Crucesita,6035010,150.0,BUENOS AIRES,514.0
Avellaneda,Crucesita,6035010,300.0,BUENOS AIRES,2318.0
Avellaneda,Crucesita,6035010,500.0,BUENOS AIRES,272.0
Avellaneda,Crucesita,6035010,600.0,BUENOS AIRES,89.0
Avellaneda,Crucesita,6035010,1000.0,BUENOS AIRES,240.0
Avellaneda,Dock Sud,6035010,0.0,BUENOS AIRES,3.0
Avellaneda,Dock Sud,6035010,0.5,BUENOS AIRES,1.0
Avellaneda,Dock Sud,6035010,0.75,BUENOS AIRES,5.0
Avellaneda,Dock Sud,6035010,1.0,BUENOS AIRES,5.0
Avellaneda,Dock Sud,6035010,3.0,BUENOS AIRES,5.0
Avellaneda,Dock Sud,6035010,6.0,BUENOS AIRES,5.0
Avellaneda,Dock Sud,6035010,8.0,BUENOS AIRES,1.0
Avellaneda,Dock Sud,6035010,10.0,BUENOS AIRES,22.0
Avellaneda,Dock Sud,6035010,20.0,BUENOS AIRES,3.0
Avellaneda,Dock Sud,6035010,24.0,BUENOS AIRES,23.0
Avellaneda,Dock Sud,6035010,30.0,BUENOS AIRES,3.0
Avellaneda,Dock Sud,6035010,50.0,BUENOS AIRES,1238.0
Avellaneda,Dock Sud,6035010,60.0,BUENOS AIRES,4.0
Avellaneda,Dock Sud,6035010,75.0,BUENOS AIRES,1.0
Avellaneda,Dock Sud,6035010,100.0,BUENOS AIRES,509.0
Avellaneda,Dock Sud,6035010,150.0,BUENOS AIRES,210.0
Avellaneda,Dock Sud,6035010,300.0,BUENOS AIRES,400.0
Avellaneda,Dock Sud,6035010,500.0,BUENOS AIRES,40.0
Avellaneda,Dock Sud,6035010,600.0,BUENOS AIRES,35.0
Avellaneda,Dock Sud,6035010,1000.0,BUENOS AIRES,41.0
Avellaneda,Gerli,6035010,0.5,BUENOS AIRES,1.0
Avellaneda,Gerli,6035010,0.75,BUENOS AIRES,2.0
Avellaneda,Gerli,6035010,1.0,BUENOS AIRES,2.0
Avellaneda,Gerli,6035010,3.5,BUENOS AIRES,1.0
Avellaneda,Gerli,6035010,10.0,BUENOS AIRES,141.0
Avellaneda,Gerli,6035010,20.0,BUENOS AIRES,13.0
Avellaneda,Gerli,6035010,30.0,BUENOS AIRES,2.0
Avellaneda,Gerli,6035010,50.0,BUENOS AIRES,3413.0
Avellaneda,Gerli,6035010,60.0,BUENOS AIRES,20.0
Avellaneda,Gerli,6035010,75.0,BUENOS AIRES,6.0
Avellaneda,Gerli,6035010,100.0,BUENOS AIRES,2611.0
Avellaneda,Gerli,6035010,150.0,BUENOS AIRES,808.0
Avellaneda,Gerli,6035010,300.0,BUENOS AIRES,2825.0
Avellaneda,Gerli,6035010,500.0,BUENOS AIRES,319.0
Avellaneda,Gerli,6035010,600.0,BUENOS AIRES,98.0
Avellaneda,Gerli,6035010,1000.0,BUENOS AIRES,275.0
Avellaneda,Pineyro,6035010,0.0,BUENOS AIRES,1.0
Avellaneda,Pineyro,6035010,0.5,BUENOS AIRES,4.0
Avellaneda,Pineyro,6035010,0.75,BUENOS AIRES,2.0
Avellaneda,Pineyro,6035010,1.0,BUENOS AIRES,5.0
Avellaneda,Pineyro,6035010,2.0,BUENOS AIRES,1.0
Avellaneda,Pineyro,6035010,3.5,BUENOS AIRES,4.0
Avellaneda,Pineyro,6035010,5.0,BUENOS AIRES,6.0
Avellaneda,Pineyro,6035010,8.0,BUENOS AIRES,2.0
Avellaneda,Pineyro,6035010,10.0,BUENOS AIRES,113.0
Avellaneda,Pineyro,6035010,20.0,BUENOS AIRES,8.0
Avellaneda,Pineyro,6035010,30.0,BUENOS AIRES,12.0
Avellaneda,Pineyro,6035010,40.0,BUENOS AIRES,1.0
Avellaneda,Pineyro,6035010,50.0,BUENOS AIRES,1908.0
Avellaneda,Pineyro,6035010,60.0,BUENOS AIRES,26.0
Avellaneda,Pineyro,6035010,75.0,BUENOS AIRES,4.0
Avellaneda,Pineyro,6035010,100.0,BUENOS AIRES,2070.0
Avellaneda,Pineyro,6035010,150.0,BUENOS AIRES,732.0
Avellaneda,Pineyro,6035010,300.0,BUENOS AIRES,2690.0
Avellaneda,Pineyro,6035010,500.0,BUENOS AIRES,289.0
Avellaneda,Pineyro,6035010,600.0,BUENOS AIRES,71.0
Avellaneda,Pineyro,6035010,999.0,BUENOS AIRES,2.0
Avellaneda,Pineyro,6035010,1000.0,BUENOS AIRES,295.0
Avellaneda,Sarandí,6035010,0.0,BUENOS AIRES,4.0
Avellaneda,Sarandí,6035010,0.5,BUENOS AIRES,12.0
Avellaneda,Sarandí,6035010,0.512,BUENOS AIRES,1.0
Avellaneda,Sarandí,6035010,0.75,BUENOS AIRES,35.0
Avellaneda,Sarandí,6035010,1.0,BUENOS AIRES,5.0
Avellaneda,Sarandí,6035010,2.0,BUENOS AIRES,2.0
Avellaneda,Sarandí,6035010,3.0,BUENOS AIRES,1.0
Avellaneda,Sarandí,6035010,3.5,BUENOS AIRES,215.0
Avellaneda,Sarandí,6035010,5.0,BUENOS AIRES,11.0
Avellaneda,Sarandí,6035010,8.0,BUENOS AIRES,128.0
Avellaneda,Sarandí,6035010,10.0,BUENOS AIRES,156.0
Avellaneda,Sarandí,6035010,15.0,BUENOS AIRES,1605.0
Avellaneda,Sarandí,6035010,20.0,BUENOS AIRES,33.0
Avellaneda,Sarandí,6035010,25.0,BUENOS AIRES,2.0
Avellaneda,Sarandí,6035010,30.0,BUENOS AIRES,3390.0
Avellaneda,Sarandí,6035010,50.0,BUENOS AIRES,6305.0
Avellaneda,Sarandí,6035010,60.0,BUENOS AIRES,47.0
Avellaneda,Sarandí,6035010,75.0,BUENOS AIRES,5.0
Avellaneda,Sarandí,6035010,100.0,BUENOS AIRES,4821.0
Avellaneda,Sarandí,6035010,150.0,BUENOS AIRES,1253.0
Avellaneda,Sarandí,6035010,300.0,BUENOS AIRES,4807.0
Avellaneda,Sarandí,6035010,500.0,BUENOS AIRES,496.0
Avellaneda,Sarandí,6035010,600.0,BUENOS AIRES,178.0
Avellaneda,Sarandí,6035010,1000.0,BUENOS AIRES,467.0
Avellaneda,Villa Domínico,6035010,0.0,BUENOS AIRES,3.0
Avellaneda,Villa Domínico,6035010,0.5,BUENOS AIRES,5.0
Avellaneda,Villa Domínico,6035010,0.75,BUENOS AIRES,8.0
Avellaneda,Villa Domínico,6035010,1.0,BUENOS AIRES,9.0
Avellaneda,Villa Domínico,6035010,2.0,BUENOS AIRES,1.0
Avellaneda,Villa Domínico,6035010,3.0,BUENOS AIRES,5.0
Avellaneda,Villa Domínico,6035010,3.5,BUENOS AIRES,2.0
Avellaneda,Villa Domínico,6035010,5.0,BUENOS AIRES,2.0
Avellaneda,Villa Domínico,6035010,6.0,BUENOS AIRES,8.0
Avellaneda,Villa Domínico,6035010,7.0,BUENOS AIRES,10.0
Avellaneda,Villa Domínico,6035010,8.0,BUENOS AIRES,468.0
Avellaneda,Villa Domínico,6035010,10.0,BUENOS AIRES,226.0
Avellaneda,Villa Domínico,6035010,15.0,BUENOS AIRES,10.0
Avellaneda,Villa Domínico,6035010,20.0,BUENOS AIRES,33.0
Avellaneda,Villa Domínico,6035010,25.0,BUENOS AIRES,1.0
Avellaneda,Villa Domínico,6035010,30.0,BUENOS AIRES,13.0
Avellaneda,Villa Domínico,6035010,35.0,BUENOS AIRES,4.0
Avellaneda,Villa Domínico,6035010,40.0,BUENOS AIRES,8.0
Avellaneda,Villa Domínico,6035010,50.0,BUENOS AIRES,5276.0
Avellaneda,Villa Domínico,6035010,60.0,BUENOS AIRES,59.0
Avellaneda,Villa Domínico,6035010,75.0,BUENOS AIRES,4.0
Avellaneda,Villa Domínico,6035010,100.0,BUENOS AIRES,3423.0
Avellaneda,Villa Domínico,6035010,150.0,BUENOS AIRES,1400.0
Avellaneda,Villa Domínico,6035010,300.0,BUENOS AIRES,4136.0
Avellaneda,Villa Domínico,6035010,500.0,BUENOS AIRES,486.0
Avellaneda,Villa Domínico,6035010,600.0,BUENOS AIRES,134.0
Avellaneda,Villa Domínico,6035010,1000.0,BUENOS AIRES,632.0
Avellaneda,Wilde,6035010,0.0,BUENOS AIRES,6.0
Avellaneda,Wilde,6035010,0.5,BUENOS AIRES,5.0
Avellaneda,Wilde,6035010,0.75,BUENOS AIRES,32.0
Avellaneda,Wilde,6035010,1.0,BUENOS AIRES,6.0
Avellaneda,Wilde,6035010,3.0,BUENOS AIRES,1.0
Avellaneda,Wilde,6035010,3.5,BUENOS AIRES,116.0
Avellaneda,Wilde,6035010,5.0,BUENOS AIRES,5.0
Avellaneda,Wilde,6035010,6.0,BUENOS AIRES,7.0
Avellaneda,Wilde,6035010,8.0,BUENOS AIRES,261.0
Avellaneda,Wilde,6035010,10.0,BUENOS AIRES,218.0
Avellaneda,Wilde,6035010,15.0,BUENOS AIRES,1685.0
Avellaneda,Wilde,6035010,20.0,BUENOS AIRES,60.0
Avellaneda,Wilde,6035010,25.0,BUENOS AIRES,3.0
Avellaneda,Wilde,6035010,30.0,BUENOS AIRES,3077.0
Avellaneda,Wilde,6035010,35.0,BUENOS AIRES,2.0
Avellaneda,Wilde,6035010,40.0,BUENOS AIRES,1.0
Avellaneda,Wilde,6035010,50.0,BUENOS AIRES,7720.0
Avellaneda,Wilde,6035010,60.0,BUENOS AIRES,121.0
Avellaneda,Wilde,6035010,75.0,BUENOS AIRES,8.0
Avellaneda,Wilde,6035010,100.0,BUENOS AIRES,5362.0
Avellaneda,Wilde,6035010,150.0,BUENOS AIRES,1859.0
Avellaneda,Wilde,6035010,300.0,BUENOS AIRES,6172.0
Avellaneda,Wilde,6035010,500.0,BUENOS AIRES,714.0
Avellaneda,Wilde,6035010,600.0,BUENOS AIRES,208.0
Avellaneda,Wilde,6035010,1000.0,BUENOS AIRES,613.0
Ayacucho,Ayacucho,6042010,0.75,BUENOS AIRES,7.0
Ayacucho,Ayacucho,6042010,1.0,BUENOS AIRES,119.0
Ayacucho,Ayacucho,6042010,3.5,BUENOS AIRES,109.0
Ayacucho,Ayacucho,6042010,6.0,BUENOS AIRES,23.0
Ayacucho,Ayacucho,6042010,8.0,BUENOS AIRES,752.0
Ayacucho,Ayacucho,6042010,15.0,BUENOS AIRES,1202.0
Ayacucho,Ayacucho,6042010,30.0,BUENOS AIRES,3.0
Ayacucho,La Constancia,6042020,2.0,BUENOS AIRES,10.0
Ayacucho,Solanet,6042030,1.0,BUENOS AIRES,17.0
Ayacucho,Solanet,6042030,2.0,BUENOS AIRES,10.0
Ayacucho,Udaquiola,6042040,0.512,BUENOS AIRES,1.0
Ayacucho,Udaquiola,6042040,1.0,BUENOS AIRES,31.0
Ayacucho,Udaquiola,6042040,2.0,BUENOS AIRES,14.0
Azul,Azul,6049020,0.0,BUENOS AIRES,14.0
Azul,Azul,6049020,0.5,BUENOS AIRES,9.0
Azul,Azul,6049020,0.75,BUENOS AIRES,55.0
Azul,Azul,6049020,1.0,BUENOS AIRES,171.0
Azul,Azul,6049020,2.0,BUENOS AIRES,819.0
Azul,Azul,6049020,3.5,BUENOS AIRES,754.0
Azul,Azul,6049020,5.0,BUENOS AIRES,121.0
Azul,Azul,6049020,6.0,BUENOS AIRES,2.0
Azul,Azul,6049020,8.0,BUENOS AIRES,951.0
Azul,Azul,6049020,10.0,BUENOS AIRES,129.0
Azul,Azul,6049020,15.0,BUENOS AIRES,683.0
Azul,Azul,6049020,20.0,BUENOS AIRES,9.0
Azul,Azul,6049020,30.0,BUENOS AIRES,14.0
Azul,Azul,6049020,40.0,BUENOS AIRES,2.0
Azul,Azul,6049020,50.0,BUENOS AIRES,1230.0
Azul,Azul,6049020,51.0,BUENOS AIRES,1.0
Azul,Azul,6049020,100.0,BUENOS AIRES,8559.0
Azul,Azul,6049020,300.0,BUENOS AIRES,5026.0
Azul,Azul,6049020,500.0,BUENOS AIRES,185.0
Azul,Azul,6049020,1000.0,BUENOS AIRES,33.0
Azul,Cacharí,6049030,2.0,BUENOS AIRES,458.0
Azul,Cacharí,6049030,5.0,BUENOS AIRES,56.0
Azul,Cacharí,6049030,6.0,BUENOS AIRES,5.0
Azul,Cacharí,6049030,10.0,BUENOS AIRES,1.0
Azul,Cacharí,6049030,20.0,BUENOS AIRES,1.0
Azul,Chillar,6049040,0.512,BUENOS AIRES,1.0
Azul,Chillar,6049040,2.0,BUENOS AIRES,8.0
Azul,Chillar,6049040,4.0,BUENOS AIRES,545.0
Azul,Chillar,6049040,5.0,BUENOS AIRES,8.0
Bahía Blanca,Bahía Blanca,6056010,0.0,BUENOS AIRES,29.0
Bahía Blanca,Bahía Blanca,6056010,0.256,BUENOS AIRES,2.0
Bahía Blanca,Bahía Blanca,6056010,0.5,BUENOS AIRES,19.0
Bahía Blanca,Bahía Blanca,6056010,0.512,BUENOS AIRES,4.0
Bahía Blanca,Bahía Blanca,6056010,0.75,BUENOS AIRES,184.0
Bahía Blanca,Bahía Blanca,6056010,1.0,BUENOS AIRES,153.0
Bahía Blanca,Bahía Blanca,6056010,2.0,BUENOS AIRES,83.0
Bahía Blanca,Bahía Blanca,6056010,3.0,BUENOS AIRES,323.0
Bahía Blanca,Bahía Blanca,6056010,3.5,BUENOS AIRES,1714.0
Bahía Blanca,Bahía Blanca,6056010,4.0,BUENOS AIRES,200.0
Bahía Blanca,Bahía Blanca,6056010,5.0,BUENOS AIRES,362.0
Bahía Blanca,Bahía Blanca,6056010,6.0,BUENOS AIRES,427.0
Bahía Blanca,Bahía Blanca,6056010,7.0,BUENOS AIRES,7.0
Bahía Blanca,Bahía Blanca,6056010,8.0,BUENOS AIRES,2856.0
Bahía Blanca,Bahía Blanca,6056010,9.0,BUENOS AIRES,1.0
Bahía Blanca,Bahía Blanca,6056010,10.0,BUENOS AIRES,421.0
Bahía Blanca,Bahía Blanca,6056010,11.0,BUENOS AIRES,3.0
Bahía Blanca,Bahía Blanca,6056010,12.0,BUENOS AIRES,96.0
Bahía Blanca,Bahía Blanca,6056010,13.0,BUENOS AIRES,2.0
Bahía Blanca,Bahía Blanca,6056010,14.0,BUENOS AIRES,3.0
Bahía Blanca,Bahía Blanca,6056010,15.0,BUENOS AIRES,1263.0
Bahía Blanca,Bahía Blanca,6056010,16.0,BUENOS AIRES,3.0
Bahía Blanca,Bahía Blanca,6056010,17.0,BUENOS AIRES,2.0
Bahía Blanca,Bahía Blanca,6056010,20.0,BUENOS AIRES,27.0
Bahía Blanca,Bahía Blanca,6056010,21.0,BUENOS AIRES,1.0
Bahía Blanca,Bahía Blanca,6056010,25.0,BUENOS AIRES,75.0
Bahía Blanca,Bahía Blanca,6056010,30.0,BUENOS AIRES,1602.0
Bahía Blanca,Bahía Blanca,6056010,50.0,BUENOS AIRES,3627.0
Bahía Blanca,Bahía Blanca,6056010,59.0,BUENOS AIRES,59.0
Bahía Blanca,Bahía Blanca,6056010,70.0,BUENOS AIRES,2.0
Bahía Blanca,Bahía Blanca,6056010,100.0,BUENOS AIRES,63075.0
Bahía Blanca,Bahía Blanca,6056010,150.0,BUENOS AIRES,23130.0
Bahía Blanca,Bahía Blanca,6056010,300.0,BUENOS AIRES,24699.0
Bahía Blanca,Bahía Blanca,6056010,500.0,BUENOS AIRES,1401.0
Bahía Blanca,Bahía Blanca,6056010,1000.0,BUENOS AIRES,338.0
Bahía Blanca,Cabildo,6056020,0.0,BUENOS AIRES,6.0
Bahía Blanca,Cabildo,6056020,4.0,BUENOS AIRES,9.0
Bahía Blanca,Cabildo,6056020,5.0,BUENOS AIRES,1.0
Bahía Blanca,Cabildo,6056020,6.0,BUENOS AIRES,10.0
Bahía Blanca,Cabildo,6056020,25.0,BUENOS AIRES,261.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,0.75,BUENOS AIRES,2.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,3.5,BUENOS AIRES,24.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,6.0,BUENOS AIRES,11.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,8.0,BUENOS AIRES,48.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,10.0,BUENOS AIRES,3.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,15.0,BUENOS AIRES,300.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,50.0,BUENOS AIRES,101.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,100.0,BUENOS AIRES,990.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,300.0,BUENOS AIRES,561.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,500.0,BUENOS AIRES,22.0
Bahía Blanca,General Daniel Cerri  (Est. General Cerri),6056030,1000.0,BUENOS AIRES,3.0
Bahía Blanca,Ingeniero White,6056020,0.512,BUENOS AIRES,2.0
Bahía Blanca,Ingeniero White,6056020,1.0,BUENOS AIRES,1.0
Bahía Blanca,Ingeniero White,6056020,100.0,BUENOS AIRES,1.0
Balcarce,Balcarce,6063010,0.0,BUENOS AIRES,9.0
Balcarce,Balcarce,6063010,0.75,BUENOS AIRES,24.0
Balcarce,Balcarce,6063010,2.0,BUENOS AIRES,98.0
Balcarce,Balcarce,6063010,3.5,BUENOS AIRES,310.0
Balcarce,Balcarce,6063010,6.0,BUENOS AIRES,327.0
Balcarce,Balcarce,6063010,8.0,BUENOS AIRES,795.0
Balcarce,Balcarce,6063010,10.0,BUENOS AIRES,252.0
Balcarce,Balcarce,6063010,12.0,BUENOS AIRES,1.0
Balcarce,Balcarce,6063010,15.0,BUENOS AIRES,611.0
Balcarce,Balcarce,6063010,30.0,BUENOS AIRES,24.0
Balcarce,Balcarce,6063010,50.0,BUENOS AIRES,791.0
Balcarce,Balcarce,6063010,100.0,BUENOS AIRES,7573.0
Balcarce,Balcarce,6063010,300.0,BUENOS AIRES,3374.0
Balcarce,Balcarce,6063010,500.0,BUENOS AIRES,114.0
Balcarce,Balcarce,6063010,1000.0,BUENOS AIRES,43.0
Balcarce,Los Pinos,6063020,0.0,BUENOS AIRES,5.0
Balcarce,Los Pinos,6063020,2.0,BUENOS AIRES,5.0
Balcarce,Los Pinos,6063020,6.0,BUENOS AIRES,17.0
Balcarce,Los Pinos,6063020,10.0,BUENOS AIRES,12.0
Balcarce,Napaleofú,6063030,1.0,BUENOS AIRES,38.0
Balcarce,Napaleofú,6063030,3.0,BUENOS AIRES,23.0
Balcarce,Napaleofú,6063030,6.0,BUENOS AIRES,56.0
Balcarce,Napaleofú,6063030,10.0,BUENOS AIRES,27.0
Balcarce,Napaleofú,6063030,50.0,BUENOS AIRES,1.0
Balcarce,Ramos Otero,6063040,1.0,BUENOS AIRES,8.0
Balcarce,San Agustín,6063050,0.0,BUENOS AIRES,24.0
Balcarce,San Agustín,6063050,2.0,BUENOS AIRES,8.0
Balcarce,San Agustín,6063050,6.0,BUENOS AIRES,25.0
Balcarce,San Agustín,6063050,10.0,BUENOS AIRES,18.0
Balcarce,Villa Laguna La Brava,6063060,2.0,BUENOS AIRES,1.0
Balcarce,Villa Laguna La Brava,6063060,6.0,BUENOS AIRES,18.0
Balcarce,Villa Laguna La Brava,6063060,8.0,BUENOS AIRES,1.0
Balcarce,Villa Laguna La Brava,6063060,10.0,BUENOS AIRES,15.0
Balcarce,Villa Laguna La Brava,6063060,15.0,BUENOS AIRES,4.0
Balcarce,Villa Laguna La Brava,6063060,20.0,BUENOS AIRES,1.0
Balcarce,Villa Laguna La Brava,6063060,30.0,BUENOS AIRES,2.0
Baradero,Baradero,6070010,0.5,BUENOS AIRES,1.0
Baradero,Baradero,6070010,1.0,BUENOS AIRES,29.0
Baradero,Baradero,6070010,3.0,BUENOS AIRES,903.0
Baradero,Baradero,6070010,4.0,BUENOS AIRES,1.0
Baradero,Baradero,6070010,5.0,BUENOS AIRES,1.0
Baradero,Baradero,6070010,6.0,BUENOS AIRES,285.0
Baradero,Baradero,6070010,8.0,BUENOS AIRES,1.0
Baradero,Baradero,6070010,10.0,BUENOS AIRES,431.0
Baradero,Baradero,6070010,15.0,BUENOS AIRES,43.0
Baradero,Baradero,6070010,20.0,BUENOS AIRES,8.0
Baradero,Baradero,6070010,50.0,BUENOS AIRES,429.0
Baradero,Baradero,6070010,100.0,BUENOS AIRES,4182.0
Baradero,Baradero,6070010,200.0,BUENOS AIRES,24.0
Baradero,Baradero,6070010,300.0,BUENOS AIRES,2886.0
Baradero,Baradero,6070010,500.0,BUENOS AIRES,49.0
Baradero,Baradero,6070010,1000.0,BUENOS AIRES,33.0
Baradero,Irineo Portela,6070020,3.0,BUENOS AIRES,76.0
Baradero,Irineo Portela,6070020,10.0,BUENOS AIRES,1.0
Baradero,Irineo Portela,6070020,20.0,BUENOS AIRES,2.0
Baradero,Santa Coloma,6070030,3.0,BUENOS AIRES,53.0
Baradero,Santa Coloma,6070030,20.0,BUENOS AIRES,2.0
Baradero,Villa Alsina  (Est. Alsina),6070040,3.0,BUENOS AIRES,152.0
Baradero,Villa Alsina  (Est. Alsina),6070040,6.0,BUENOS AIRES,56.0
Baradero,Villa Alsina  (Est. Alsina),6070040,10.0,BUENOS AIRES,118.0
Baradero,Villa Alsina  (Est. Alsina),6070040,12.0,BUENOS AIRES,14.0
Baradero,Villa Alsina  (Est. Alsina),6070040,15.0,BUENOS AIRES,7.0
Baradero,Villa Alsina  (Est. Alsina),6070040,20.0,BUENOS AIRES,2.0
Benito Juárez,Barker,6084010,0.256,BUENOS AIRES,1.0
Benito Juárez,Barker,6084010,0.5,BUENOS AIRES,1.0
Benito Juárez,Barker,6084010,1.0,BUENOS AIRES,20.0
Benito Juárez,Barker,6084010,3.0,BUENOS AIRES,78.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,0.0,BUENOS AIRES,4.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,0.5,BUENOS AIRES,1.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,3.5,BUENOS AIRES,59.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,8.0,BUENOS AIRES,428.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,10.0,BUENOS AIRES,59.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,12.0,BUENOS AIRES,1.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,15.0,BUENOS AIRES,914.0
Benito Juárez,Benito Juárez  (Est. Juárez),6084020,30.0,BUENOS AIRES,32.0
Benito Juárez,López,6084030,3.0,BUENOS AIRES,12.0
Benito Juárez,López,6084030,10.0,BUENOS AIRES,9.0
Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,0.5,BUENOS AIRES,1.0
Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,1.0,BUENOS AIRES,50.0
Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,2.0,BUENOS AIRES,43.0
Benito Juárez,Villa Cacique  (Est. Alfredo Fortabat),6084050,3.0,BUENOS AIRES,24.0
Berazategui,Berazategui,6091010,0.0,BUENOS AIRES,15.0
Berazategui,Berazategui,6091010,0.5,BUENOS AIRES,11.0
Berazategui,Berazategui,6091010,0.512,BUENOS AIRES,1.0
Berazategui,Berazategui,6091010,0.75,BUENOS AIRES,22.0
Berazategui,Berazategui,6091010,1.0,BUENOS AIRES,24.0
Berazategui,Berazategui,6091010,2.0,BUENOS AIRES,2.0
